y1,y11,y20amonto,y29_2b,sexo,region,esc,estrato,oficio1
,,,,1,14,16.0,1410127,
,,,,2,14,12.0,1410127,
,,,240000.0,2,14,6.0,1410127,5.0
,,,240000.0,1,14,4.0,1410127,
5000000.0,,,700000.0,1,14,20.0,1410127,2.0
,,,,2,14,23.0,1410127,2.0
,,,,1,14,12.0,1410127,
,,,,2,14,10.0,1410127,
,,,400000.0,2,14,17.0,1410127,
500000.0,,,,1,14,16.0,1410127,2.0
,,,,2,14,19.0,1410127,3.0
,,,,2,14,,1410127,
,,,214296.0,2,14,6.0,1410127,
,,,214296.0,2,14,6.0,1410127,
250000.0,,,,2,14,7.0,1410112,9.0
400000.0,,,,1,14,9.0,1410112,8.0
,,,,2,14,12.0,1410112,
,,,1000000.0,1,14,12.0,1410112,
650000.0,,,,2,14,15.0,1410112,3.0
,,,,1,14,12.0,1410112,
550000.0,,,,2,14,12.0,1410112,5.0
,,,,2,14,10.0,1410112,
275000.0,,,,2,14,13.0,1410112,9.0
,,21243.0,,1,14,,1410112,
,,,,1,14,11.0,1410112,
600000.0,,,,2,14,15.0,1410112,3.0
,,,,2,14,9.0,1410112,
,,,400000.0,1,14,6.0,1410112,
,,,214296.0,2,14,6.0,1410112,
,,,,2,14,12.0,1410112,8.0
,,21243.0,,2,14,,1410112,
,,21243.0,,2,14,,1410112,
,,,,1,14,,1410112,
460000.0,,,,1,14,12.0,1410112,9.0
200000.0,,,,2,14,10.0,1410112,9.0
480000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,12.0,1410814,
300000.0,,,,1,14,18.0,1410814,3.0
,,21243.0,,2,14,10.0,1410814,
,,21243.0,,2,14,,1410814,
,,21243.0,,2,14,,1410814,
,,21243.0,,1,14,,1410814,
,,,,2,14,8.0,1410814,
,,,300000.0,2,14,0.0,1410814,
,,,,2,14,16.0,1410814,
600000.0,,,,1,14,12.0,1410814,7.0
,,,,2,14,,1410814,
,,,,1,14,,1410814,
,359100.0,,,2,14,12.0,1410814,
393750.0,,,,2,14,12.0,1410814,5.0
,,21243.0,,2,14,,1410814,
393750.0,,,,1,14,5.0,1410814,5.0
,,,,2,14,10.0,1410814,
,,,214296.0,2,14,6.0,1410814,
,,,,2,14,15.0,1410814,5.0
,,,,1,14,12.0,1410814,9.0
,,,,1,14,10.0,1410814,
1000000.0,,,,1,14,12.0,1410112,5.0
450000.0,,,,2,14,12.0,1410112,4.0
60000.0,,,,2,14,15.0,1410112,5.0
,,,,1,14,10.0,1410112,
600000.0,,,,1,14,12.0,1410112,7.0
,,,,2,14,12.0,1410112,9.0
,,,,1,14,11.0,1410112,
0.0,,,,2,14,15.0,1410112,3.0
500000.0,,,,2,14,12.0,1410112,7.0
,,,,2,14,11.0,1410112,
,,,,1,14,11.0,1410112,7.0
,,,,1,14,,1410112,
,,,214296.0,2,14,8.0,1410112,
,,,,1,14,14.0,1410112,
420000.0,,,,2,14,12.0,1410112,5.0
750000.0,,,,1,14,16.0,1410112,3.0
500000.0,,,,2,14,14.0,1410112,5.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
500000.0,,,,2,14,12.0,1410112,5.0
,,,,1,14,,1410112,
,,,214296.0,1,14,6.0,1410511,8.0
,,,,2,14,7.0,1410511,
,,,,2,14,12.0,1410511,5.0
,,,,1,14,12.0,1410511,5.0
,,21243.0,,1,14,11.0,1410511,
,,21243.0,,1,14,,1410511,
180000.0,,,,1,14,4.0,1410511,9.0
,,,,1,14,12.0,1410511,7.0
,,,,2,14,3.0,1410511,
,,,,1,14,9.0,1410511,
520000.0,,,,2,14,14.0,1410511,7.0
,,,,2,14,,1410511,
,,,,2,14,14.0,1410511,7.0
,,,,2,14,1.0,1410511,9.0
,,,,1,14,12.0,1410511,
,,,214296.0,2,14,12.0,1410511,
,,,214296.0,2,14,4.0,1420126,
,,,,2,14,6.0,1420126,
,,21243.0,,2,14,9.0,1420126,
,,,,2,14,8.0,1420126,9.0
,,,,2,14,12.0,1420126,
,,21243.0,,2,14,,1420126,
,,21243.0,,1,14,,1420126,
,,,,1,14,1.0,1420126,6.0
,,,,2,14,6.0,1420126,
550000.0,,,300000.0,1,14,7.0,1420126,9.0
223000.0,,,,2,14,12.0,1420126,5.0
,,,,2,14,12.0,1420126,
,,,,1,14,13.0,1420126,
,,,,2,14,7.0,1420126,6.0
300000.0,,,,1,14,8.0,1420126,9.0
,,,,2,14,,1420126,
,,,214296.0,2,14,2.0,1420126,
,,,,2,14,1.0,1420126,
,,,214296.0,1,14,7.0,1420126,9.0
440000.0,,,,2,14,13.0,1420126,3.0
,,21243.0,,2,14,,1420126,
500000.0,,,,1,14,8.0,1420126,8.0
,,,,2,14,1.0,1420126,
520000.0,,,,1,14,5.0,1420324,6.0
,270000.0,,,1,14,6.0,1420324,
900000.0,,,,1,14,8.0,1420324,8.0
,,,,2,14,12.0,1420324,7.0
,,,,1,14,12.0,1420324,
,,,214296.0,1,14,1.0,1420324,
500000.0,,,,1,14,6.0,1420324,6.0
,,,,2,14,6.0,1420324,
,,,,1,14,12.0,1420324,
,,,,1,14,11.0,1420324,
,,,,2,14,8.0,1420324,
450000.0,,,,1,14,5.0,1420324,6.0
,,,,1,14,,1420324,
,,21243.0,,1,14,,1420324,
1000000.0,,,,1,14,17.0,1410112,2.0
,,,,1,14,15.0,1410112,3.0
,,,,2,14,12.0,1410112,
600000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,,1410112,
,,,,1,14,14.0,1410112,
,,,253000.0,2,14,12.0,1410112,5.0
800000.0,,,,2,14,13.0,1410112,3.0
,,,,1,14,12.0,1410112,9.0
,,,,1,14,11.0,1410112,
,,,,1,14,,1410112,
,,,,2,14,17.0,1410112,
360000.0,,,,1,14,12.0,1410112,4.0
400000.0,,,,2,14,12.0,1410112,4.0
,,,,2,14,17.0,1410112,
,,,,2,14,,1410112,
400000.0,,,300000.0,2,14,12.0,1410112,3.0
500000.0,,,,2,14,12.0,1410112,5.0
300000.0,,,,1,14,17.0,1410112,2.0
500000.0,,,,1,14,17.0,1410112,5.0
,,,345000.0,1,14,11.0,1410112,
600000.0,,,150000.0,2,14,12.0,1410112,5.0
,,,,1,14,11.0,1410824,
,,,,2,14,10.0,1410824,
700000.0,,,,2,14,16.0,1410824,2.0
500000.0,,,,2,14,15.0,1410824,1.0
500000.0,,,,1,14,14.0,1410824,5.0
,,,,2,14,,1410824,
,,,,1,14,,1410824,
,,,103000.0,1,14,17.0,1410824,
,,,214296.0,2,14,17.0,1410824,
500000.0,,,,1,14,12.0,1410824,6.0
500000.0,,,,2,14,12.0,1410824,3.0
,,,,2,14,9.0,1410824,
,,,220000.0,1,14,7.0,1410824,
500000.0,,,,2,14,15.0,1410824,3.0
,,,214296.0,1,14,10.0,1410824,
800000.0,,,,1,14,12.0,1410824,8.0
,,,,2,14,12.0,1410824,
,,,,2,14,16.0,1410824,
,,,,1,14,8.0,1410111,
,,,,2,14,6.0,1410111,
500000.0,,,,1,14,12.0,1410111,7.0
,,,,2,14,12.0,1410111,
,,,,2,14,,1410111,
,,,,2,14,,1410111,
,,,,2,14,6.0,1410111,
600000.0,,,,1,14,11.0,1410111,9.0
,,,,2,14,8.0,1410111,
,,,,1,14,,1410111,
,,21243.0,,2,14,,1410111,
,,,214000.0,2,14,6.0,1410111,
,,,214296.0,2,14,7.0,1410111,
,,,354000.0,1,14,12.0,1410111,
-88.0,,,,2,14,17.0,1410111,2.0
504000.0,,,,1,14,12.0,1410111,7.0
,,,,2,14,0.0,1410111,
,,,,2,14,0.0,1410111,
480000.0,,,,2,14,13.0,1420117,4.0
480000.0,,,,2,14,15.0,1420117,3.0
500000.0,,,,2,14,17.0,1420117,3.0
,,21243.0,,2,14,,1420117,
1500000.0,,,,2,14,16.0,1420117,2.0
1500000.0,,,,1,14,17.0,1420117,2.0
,,,,1,14,,1420117,
,,,180000.0,2,14,6.0,1420117,
700000.0,,,,2,14,17.0,1420117,2.0
600000.0,,,,1,14,15.0,1420117,3.0
500000.0,,,,2,14,16.0,1420117,2.0
480000.0,,,,2,14,16.0,1420117,2.0
,,,,2,14,14.0,1420117,
,,,214296.0,1,14,13.0,1420117,
,,,214296.0,2,14,7.0,1420117,
,,,214296.0,2,14,3.0,1420117,
400000.0,,,,1,14,12.0,1410112,5.0
,,,,1,14,17.0,1410112,2.0
1100000.0,,,,2,14,17.0,1410112,2.0
550000.0,,,,2,14,15.0,1410112,3.0
550000.0,,,,1,14,15.0,1410112,9.0
550000.0,,,,2,14,15.0,1410112,3.0
,,,800000.0,1,14,16.0,1410112,
420000.0,,,,1,14,12.0,1420424,8.0
,,,,2,14,8.0,1420424,
,,,,2,14,2.0,1420424,
,,,,2,14,9.0,1420424,
,,,,2,14,3.0,1420424,
,,,,2,14,10.0,1420424,5.0
,,,,1,14,8.0,1420424,6.0
,100000.0,,,2,14,15.0,1420424,
,,,,1,14,12.0,1420424,1.0
,,,,2,14,,1420424,
,,,380000.0,1,14,17.0,1420424,
,,,380000.0,2,14,17.0,1420424,
,,,,1,14,8.0,1420424,
,,,,2,14,8.0,1420424,
,,,,1,14,0.0,1420424,
,,,214292.0,2,14,3.0,1420424,
,,,410000.0,1,14,4.0,1410314,5.0
100000.0,,,214296.0,1,14,4.0,1410314,9.0
,,,,2,14,12.0,1410824,
,,,,2,14,12.0,1410824,
675000.0,,,,1,14,12.0,1410824,9.0
,,,,1,14,,1410824,
,,,1000000.0,1,14,19.0,1410824,
,,,350000.0,2,14,15.0,1410824,
,,,,2,14,13.0,1410824,
,,21243.0,,2,14,12.0,1410824,
,,,,2,14,,1410824,
,,,400000.0,1,14,10.0,1410824,
,,,,1,14,12.0,1410824,5.0
,,,,1,14,12.0,1410824,
,,,,2,14,12.0,1410824,5.0
,,,,2,14,12.0,1410824,
,,,,1,14,,1410824,
,,,,1,14,,1410824,
,,,,2,14,,1410824,
1500000.0,,,,2,14,17.0,1410824,3.0
,,,,2,14,,1410824,
,,,,1,14,,1410824,
,600000.0,,,1,14,12.0,1410824,
500000.0,,,,1,14,5.0,1410824,7.0
,,,,2,14,4.0,1410824,
375000.0,,,,1,14,12.0,1410824,7.0
187500.0,,,,2,14,12.0,1410824,9.0
,,,,2,14,,1410824,
,,,214296.0,1,14,15.0,1420117,8.0
,,,214296.0,2,14,12.0,1420117,
1200000.0,,,,1,14,15.0,1420117,3.0
1400000.0,,,,2,14,17.0,1420117,1.0
,,,,1,14,11.0,1420117,
150000.0,,,328000.0,1,14,8.0,1420117,7.0
,,,214000.0,2,14,8.0,1420117,
,,,,1,14,6.0,1410112,
,,,,1,14,4.0,1410112,9.0
,,,,2,14,15.0,1410112,
,,,,1,14,11.0,1410112,
,,,,1,14,15.0,1410112,7.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,,1,14,1.0,1410112,
,,,,2,14,12.0,1410112,
1200000.0,,,,1,14,17.0,1410112,2.0
,,,,2,14,17.0,1410112,2.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,30000.0,,,2,14,3.0,1410112,
,,,,1,14,8.0,1410112,9.0
500000.0,,,,2,14,10.0,1410112,5.0
,,,,2,14,,1410112,
,,,,2,14,10.0,1410112,7.0
,,,,2,14,14.0,1410112,
,,,,2,14,13.0,1410113,
500000.0,,,,2,14,12.0,1410113,5.0
,,,,1,14,,1410113,
,,,,1,14,,1410113,
1000000.0,,,,1,14,17.0,1410113,2.0
780000.0,,,330000.0,1,14,12.0,1410113,6.0
,,,370000.0,2,14,8.0,1410113,
,,,107000.0,2,14,13.0,1410113,
1200000.0,,,,1,14,17.0,1410113,2.0
900000.0,,,,2,14,17.0,1410113,2.0
,,,,1,14,12.0,1410112,3.0
,,,,2,14,12.0,1410112,
,,,,1,14,17.0,1410112,
,,,,2,14,15.0,1410112,
,,,214296.0,2,14,2.0,1410112,
,,,700000.0,1,14,12.0,1410112,
600000.0,,,,2,14,12.0,1410112,3.0
,,,,1,14,15.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,12.0,1410112,5.0
,300000.0,,,1,14,12.0,1410112,5.0
,,,,1,14,,1410112,
500000.0,,,200000.0,1,14,17.0,1410112,1.0
,,,,2,14,8.0,1410221,5.0
,,,,1,14,8.0,1410221,6.0
,,,,2,14,12.0,1410221,
,,,80000.0,2,14,14.0,1410221,
,,,,1,14,17.0,1410221,
,,,,2,14,6.0,1410221,
,,,,2,14,12.0,1410221,
600000.0,,,,1,14,12.0,1410221,4.0
,,,,2,14,3.0,1410221,
,,,,1,14,0.0,1410221,
,,,,2,14,3.0,1410221,
,,,,1,14,1.0,1410221,
,,,,2,14,12.0,1410221,
,,,,1,14,10.0,1410221,9.0
,,,214296.0,2,14,6.0,1410112,
,,,300000.0,1,14,6.0,1410112,
500000.0,,,,1,14,11.0,1410112,5.0
1460000.0,,,,1,14,17.0,1410112,2.0
1300000.0,,,,2,14,17.0,1410112,2.0
1500000.0,,,,1,14,17.0,1410112,2.0
1200000.0,,,,2,14,19.0,1410112,2.0
1300000.0,,,,2,14,18.0,1410112,2.0
1300000.0,,,,1,14,18.0,1410112,2.0
,,,,1,14,,1410112,
,,,,1,14,,1410112,
,,,650000.0,1,14,10.0,1410112,
,,,214296.0,2,14,8.0,1410112,
,,,414000.0,1,14,10.0,1410112,
,,,,2,14,2.0,1410112,
,,,,1,14,9.0,1410112,
,,,,2,14,,1410112,
680000.0,,,,1,14,12.0,1410112,9.0
525000.0,,,,2,14,13.0,1410112,9.0
,,,,1,14,13.0,1410424,7.0
,,,,1,14,12.0,1410424,7.0
,,,,2,14,12.0,1410424,
,,,,1,14,14.0,1410424,
,,,214296.0,1,14,6.0,1410424,
,,,,1,14,3.0,1410424,
,,,,2,14,3.0,1410424,
,,,,2,14,3.0,1410424,
780000.0,,,,2,14,12.0,1410424,5.0
,,,,2,14,12.0,1410424,
,,,,2,14,12.0,1410424,
,,,,1,14,,1410424,
,,,,1,14,,1410424,
,,,,1,14,12.0,1410814,7.0
450000.0,,,,2,14,12.0,1410814,5.0
,,,,1,14,,1410814,
,,,,2,14,,1410814,
,,,214000.0,2,14,8.0,1410814,
600000.0,,,,1,14,17.0,1410814,2.0
,,,210000.0,1,14,15.0,1410814,
2000000.0,,,,2,14,16.0,1410814,2.0
,,,,2,14,12.0,1410814,
750000.0,,,,1,14,12.0,1410814,8.0
500000.0,,,,1,14,12.0,1410814,3.0
1500000.0,,,,1,14,16.0,1410814,2.0
1300000.0,,,,2,14,17.0,1410814,2.0
,,,,2,14,,1410814,
,,,,2,14,,1410814,
,,,,1,14,,1410814,
540000.0,,,,2,14,17.0,1410814,3.0
,,,,1,14,11.0,1410814,
540000.0,,,,1,14,13.0,1410814,3.0
,,,100000.0,2,14,12.0,1410112,
,,,,2,14,3.0,1410112,
,,,,2,14,4.0,1410112,5.0
0.0,,,,1,14,12.0,1410112,7.0
,,,,1,14,4.0,1410112,
500000.0,,,,2,14,12.0,1410112,8.0
,,,,1,14,,1410112,
,,,214296.0,2,14,4.0,1410112,
,,,355296.0,1,14,2.0,1410112,
500000.0,,,,1,14,12.0,1410112,7.0
,500000.0,,,1,14,12.0,1410112,
,,,,1,14,12.0,1410112,
500000.0,,,,2,14,14.0,1410112,5.0
,,21243.0,,2,14,,1410112,
,,,240000.0,1,14,9.0,1410112,
,,,,2,14,10.0,1410112,7.0
150000.0,,,,2,14,17.0,1410112,5.0
150000.0,,,,2,14,12.0,1410112,5.0
,,21243.0,,2,14,,1410112,
550000.0,,,,1,14,12.0,1410112,5.0
,,,,2,14,11.0,1410112,
,,,590000.0,1,14,12.0,1410112,8.0
,,,214296.0,2,14,12.0,1410112,
,,,,1,14,17.0,1410112,8.0
350000.0,,,350000.0,1,14,4.0,1410112,7.0
,,,,2,14,6.0,1410112,
200000.0,,21243.0,,2,14,3.0,1410112,5.0
,,,,1,14,,1410112,
,,,220000.0,1,14,6.0,1420214,
,,,,2,14,19.0,1420214,2.0
,,,,1,14,,1420214,
,,,,1,14,,1420214,
,,,214000.0,1,14,3.0,1420214,6.0
,,,214000.0,2,14,7.0,1420214,
,,,,1,14,0.0,1420214,
1700000.0,,,,2,14,17.0,1420214,2.0
,,,474000.0,1,14,7.0,1420214,
,,,,2,14,12.0,1420214,
500000.0,,,,1,14,15.0,1420214,7.0
,,,,2,14,15.0,1420214,
,,,,1,14,,1420214,
,,,,1,14,,1420214,
290000.0,,,,2,14,12.0,1420214,9.0
500000.0,,,,2,14,12.0,1420214,5.0
,,,,1,14,12.0,1420214,7.0
,,,214296.0,2,14,6.0,1410524,
,,,400000.0,1,14,6.0,1410524,
,,,,2,14,10.0,1410524,
,,,850000.0,1,14,15.0,1410524,
,,,,1,14,,1410524,
,,,,1,14,14.0,1410524,
,,,214000.0,2,14,8.0,1410524,
600000.0,,,,1,14,12.0,1410524,8.0
,200000.0,,,2,14,17.0,1410524,
360000.0,,,,2,14,17.0,1410524,4.0
500000.0,,,,1,14,12.0,1410524,8.0
,,,,2,14,12.0,1410524,5.0
500000.0,,,,1,14,8.0,1410524,8.0
300000.0,,,,2,14,8.0,1410524,9.0
,,,214296.0,2,14,0.0,1410824,
,,,214296.0,1,14,6.0,1410824,
,,,214296.0,1,14,2.0,1410824,
800000.0,,,,1,14,15.0,1410824,8.0
,,,,2,14,6.0,1410824,
,,,,2,14,3.0,1410824,
,,,,2,14,,1410824,
,,,,2,14,12.0,1410824,9.0
,,21243.0,,2,14,,1410824,
,,,,1,14,,1410824,
,,,,2,14,5.0,1410824,
,,21243.0,,2,14,,1410824,
,,21243.0,,1,14,,1410824,
,,,,2,14,11.0,1410824,
,,21243.0,,2,14,,1410824,
100000.0,,,,1,14,7.0,1410824,8.0
,,,,2,14,0.0,1410824,
,,21243.0,,2,14,,1410824,
,,21243.0,,2,14,,1410824,
,,,214296.0,1,14,4.0,1410824,
,,,,2,14,8.0,1410824,
,,,,1,14,12.0,1410824,7.0
,,,,1,14,12.0,1410824,7.0
,,,,1,14,3.0,1410824,9.0
,,,,1,14,8.0,1410824,9.0
,,,,2,14,10.0,1410824,
400000.0,,,,2,14,15.0,1410824,3.0
,,,,1,14,,1410824,
375000.0,,,,1,14,8.0,1410824,9.0
,,,,2,14,8.0,1410824,
375000.0,,,,1,14,8.0,1410824,8.0
,,21243.0,,1,14,10.0,1410824,
,100000.0,,,1,14,6.0,1410824,
,,,,2,14,6.0,1410824,
,,,,2,14,7.0,1410824,
,,,214296.0,1,14,7.0,1410824,6.0
,,,,2,14,6.0,1410824,
0.0,,,,1,14,6.0,1410824,6.0
500000.0,,,,2,14,12.0,1410824,5.0
,,,450000.0,2,14,16.0,1410824,
1200000.0,,,,2,14,17.0,1410113,2.0
,,,214296.0,2,14,12.0,1410113,
,,,-88.0,1,14,,1410113,
750000.0,,,,2,14,16.0,1410113,3.0
-88.0,,,,2,14,16.0,1410113,4.0
2500000.0,,,,1,14,22.0,1410113,1.0
-88.0,,,,1,14,15.0,1410113,5.0
,,,,2,14,,1410113,
,,,,1,14,,1410113,
700000.0,,,,1,14,15.0,1410113,3.0
,,,,2,14,12.0,1410113,
500000.0,,,,1,14,15.0,1410113,4.0
,,,,2,14,,1410113,
1000000.0,,,,2,14,16.0,1410113,2.0
,,,,2,14,17.0,1410113,2.0
,,,,1,14,11.0,1410314,7.0
,,,226000.0,1,14,5.0,1410314,7.0
,,,,2,14,8.0,1410314,
,,,,2,14,,1410314,
,,,,2,14,,1410314,
,,,,2,14,,1410314,
,,,,2,14,,1410314,
417000.0,,,,2,14,12.0,1410314,9.0
,,,,2,14,12.0,1410314,
,,,,2,14,0.0,1410314,
,,,,1,14,15.0,1410314,
,,,,1,14,,1410314,
,,,,2,14,15.0,1410314,
,,,,1,14,,1410314,
300000.0,,,,1,14,9.0,1410314,7.0
,,,,2,14,12.0,1410314,
,,,,2,14,8.0,1410314,
600000.0,,,,1,14,12.0,1410314,7.0
,,,,2,14,,1410314,
,,,,2,14,,1410314,
,,,,1,14,,1410314,
,,,,2,14,12.0,1410314,9.0
,,,,1,14,12.0,1410314,7.0
,,,,1,14,,1410314,
,,,,2,14,,1410314,
,,,214296.0,1,14,6.0,1410424,
,,,214296.0,2,14,6.0,1410424,
,800000.0,,,1,14,11.0,1410424,
,,,,2,14,8.0,1410424,
,,21243.0,,2,14,,1410424,
,,,350000.0,1,14,6.0,1410424,
,,,214296.0,2,14,10.0,1410424,
,,,,1,14,0.0,1410424,
,,,214000.0,1,14,12.0,1420324,
,,,,2,14,12.0,1420324,7.0
220000.0,,,,2,14,12.0,1420324,9.0
,,21243.0,,2,14,10.0,1420324,
,,,,2,14,8.0,1420324,
750000.0,,,,1,14,6.0,1420324,6.0
,,,,2,14,14.0,1420324,5.0
,,,,2,14,,1420324,
,,,,2,14,,1420324,
,,21243.0,,1,14,,1420324,
,,,214296.0,1,14,5.0,1420324,
,,,214296.0,2,14,0.0,1420324,
500000.0,,,,2,14,12.0,1420324,6.0
,,,380000.0,2,14,0.0,1420324,
,,,,1,14,3.0,1420324,
,,,,2,14,7.0,1410524,7.0
,,,214296.0,1,14,8.0,1410524,
840000.0,,,,1,14,11.0,1410524,6.0
500000.0,,,,2,14,8.0,1410524,9.0
,,21243.0,,2,14,10.0,1410524,
,,,,2,14,,1410524,
,,,,1,14,,1410524,
,,,,2,14,,1410524,
,,,,2,14,4.0,1410524,
500000.0,,,,1,14,12.0,1410524,8.0
,,,120000.0,2,14,15.0,1410524,
620000.0,,,,1,14,16.0,1410524,6.0
,,,214296.0,2,14,3.0,1410524,
,,,700000.0,1,14,12.0,1410524,
800000.0,,,,2,14,17.0,1410524,4.0
800000.0,,,,1,14,8.0,1410524,6.0
,,,,2,14,3.0,1410524,
,,,,1,14,12.0,1410524,
,,,,1,14,6.0,1410524,
,,,,2,14,7.0,1410524,
,,,,1,14,16.0,1410524,
,,,,2,14,11.0,1410524,9.0
,,,,1,14,15.0,1410524,
,,,,1,14,12.0,1410524,
,,,214296.0,1,14,6.0,1410524,
,,,214926.0,2,14,6.0,1410524,
,,,,2,14,12.0,1410524,7.0
,,,,1,14,8.0,1410524,
,,,,1,14,12.0,1410524,9.0
500000.0,,,,1,14,12.0,1410524,9.0
500000.0,,,,1,14,12.0,1410524,9.0
570000.0,,,,2,14,13.0,1410112,3.0
500000.0,,,,2,14,17.0,1410112,8.0
650000.0,,,,2,14,17.0,1410112,4.0
,,,,1,14,15.0,1410112,8.0
,,,,2,14,,1410112,
,,,402000.0,1,14,4.0,1410112,
2100000.0,,,,1,14,17.0,1410112,2.0
1000000.0,,,,1,14,17.0,1410112,2.0
1200000.0,,,,2,14,17.0,1410112,2.0
,,,,2,14,6.0,1410112,
240000.0,,,,2,14,17.0,1410112,2.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,12.0,1420324,5.0
,,,,1,14,12.0,1420324,7.0
,,,,2,14,,1420324,
,,,,1,14,3.0,1420324,
,,,,2,14,8.0,1420324,
500000.0,,,,1,14,15.0,1420324,3.0
,,,,2,14,17.0,1420324,
,,,,2,14,9.0,1420324,7.0
,,,,1,14,15.0,1420324,
,,,,2,14,12.0,1420324,
500000.0,,,,1,14,12.0,1420324,5.0
,,,,2,14,12.0,1420324,
500000.0,,,,1,14,7.0,1420324,7.0
,,,,2,14,10.0,1420324,
,,21243.0,,1,14,,1420324,
,,21243.0,,2,14,,1420324,
,,,214296.0,1,14,0.0,1410221,
,,,214296.0,1,14,5.0,1410221,
,,,214296.0,2,14,3.0,1410221,
,,,,2,14,6.0,1410221,
,,,,1,14,12.0,1410221,
,,,,2,14,12.0,1410221,
,,,,1,14,12.0,1410221,
,,,,1,14,,1410221,
,,,,1,14,,1410221,
,,,,1,14,8.0,1410221,7.0
,,,214296.0,2,14,0.0,1410221,
,,,300000.0,1,14,0.0,1410221,
1300000.0,,,,1,14,17.0,1410221,2.0
1600000.0,,,,2,14,17.0,1410221,3.0
,,,,1,14,,1410221,
,,,,2,14,1.0,1410221,
,,,,1,14,1.0,1410221,
,,,,1,14,17.0,1410113,2.0
1200000.0,,,,2,14,17.0,1410113,2.0
600000.0,,,,1,14,14.0,1410113,5.0
,,,,1,14,21.0,1410113,2.0
800000.0,,,,2,14,12.0,1410113,3.0
1200000.0,,,,1,14,18.0,1410113,2.0
,,,,2,14,,1410113,
,,,,2,14,,1410113,
30000.0,,,,1,14,14.0,1410113,7.0
,,,,1,14,17.0,1410113,2.0
500000.0,,,,2,14,15.0,1410113,3.0
,,,,1,14,,1410113,
,,,,1,14,,1410113,
,,,700000.0,1,14,10.0,1410113,8.0
400000.0,,,,1,14,12.0,1410113,5.0
1100000.0,,,,1,14,15.0,1410113,2.0
-88.0,,,,2,14,12.0,1410113,3.0
470000.0,,,,2,14,12.0,1410112,4.0
600000.0,,,,2,14,18.0,1410112,2.0
,,,,2,14,,1410112,
,,,1400000.0,1,14,13.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,17.0,1410112,
,,,,2,14,15.0,1410112,
650000.0,,,,1,14,15.0,1410112,2.0
,,,,1,14,10.0,1410112,8.0
,,,,2,14,12.0,1410112,7.0
,,,,2,14,15.0,1410112,
,,,,2,14,11.0,1410112,7.0
400000.0,,,,1,14,15.0,1410112,7.0
1000000.0,,,,2,14,15.0,1410112,3.0
900000.0,,,,1,14,12.0,1410112,7.0
,,,,2,14,12.0,1410112,
,180000.0,,,1,14,17.0,1410112,
,,,450000.0,1,14,8.0,1410112,
,,,,2,14,0.0,1410112,
600000.0,,,,1,14,12.0,1410112,5.0
300000.0,,,,2,14,12.0,1410724,9.0
,,,,2,14,13.0,1410724,
150000.0,,,,2,14,12.0,1410724,9.0
,,,,1,14,11.0,1410724,
,,,,1,14,,1410724,
,,,,1,14,,1410724,
650000.0,,,,1,14,15.0,1410724,6.0
,,,,2,14,17.0,1410724,
,,,,2,14,12.0,1410724,
,,,,1,14,,1410724,
,,,,1,14,,1410724,
,,,450000.0,1,14,3.0,1410724,
,,,,2,14,2.0,1410724,
500000.0,,,,2,14,12.0,1410724,3.0
,,,,2,14,15.0,1410724,
,,,,1,14,,1410724,
,,,,2,14,12.0,1410724,
,,,214000.0,2,14,3.0,1410724,
,,,400000.0,1,14,8.0,1410724,
,,,214000.0,2,14,2.0,1410724,
700000.0,,,,2,14,12.0,1410724,5.0
,,,,1,14,12.0,1410724,7.0
,,,,2,14,,1410724,
,,,,1,14,,1410724,
559000.0,,,,2,14,12.0,1410724,1.0
,,,,1,14,,1410724,
,,,,1,14,12.0,1410724,
520000.0,,,,1,14,14.0,1420416,9.0
480000.0,,,,2,14,12.0,1420416,9.0
,,,,2,14,11.0,1420416,
550000.0,,,,1,14,12.0,1420416,7.0
550000.0,,,,2,14,10.0,1420416,9.0
500000.0,,,,1,14,12.0,1420416,3.0
100000.0,,,,2,14,13.0,1420416,5.0
300000.0,,,,2,14,12.0,1420416,9.0
,,,,1,14,9.0,1420416,9.0
,,,,1,14,,1420416,
2100000.0,,,,2,14,17.0,1420416,1.0
2100000.0,,,,1,14,17.0,1420416,1.0
,,,,1,14,,1420416,
,,,,1,14,,1420416,
,,,290000.0,1,14,8.0,1420416,7.0
500000.0,,,320000.0,2,14,12.0,1420416,5.0
,,,,2,14,2.0,1420416,
,,,,2,14,8.0,1420416,
500000.0,,,,2,14,15.0,1420416,5.0
,,,214296.0,1,14,6.0,1420416,
,50000.0,,214000.0,1,14,12.0,1420416,
,,,538000.0,2,14,10.0,1420416,
,,,250000.0,2,14,12.0,1410614,
,,,,2,14,8.0,1410614,7.0
,,,,1,14,14.0,1410614,
,,,,2,14,12.0,1410614,
,,,,2,14,12.0,1410614,
,,,,2,14,10.0,1410614,
,,,,1,14,,1410614,
